,"K_{1,3}",P_4,C_4,K_4,K_3+e,K_4-e,K_3,P_3,K_2,2K_2,E_4,n,s,t,counter
102,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,5,4,4,True
103,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,5,2,2,False
104,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,5,2,3,False
105,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,5,2,4,False
106,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,5,3,3,False
107,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,5,3,4,False
108,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,5,4,4,True
109,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,5,2,2,False
110,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,5,2,3,False
111,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,5,2,4,False
112,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,5,3,3,False
113,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,5,3,4,False
114,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,5,4,4,True
115,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,2,False
116,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,3,False
117,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,4,False
118,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,3,True
119,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,4,True
120,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,4,True
121,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5,2,2,False
122,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5,2,3,False
123,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5,2,4,False
124,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5,3,3,False
125,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5,3,4,False
126,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5,4,4,True
127,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5,2,2,False
128,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5,2,3,False
129,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5,2,4,False
130,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5,3,3,False
131,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5,3,4,True
132,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5,4,4,True
133,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,5,2,2,False
134,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,5,2,3,False
135,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,5,2,4,False
136,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,5,3,3,False
137,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,5,3,4,False
138,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,5,4,4,True
139,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,2,False
140,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,3,False
141,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,4,False
142,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,3,False
143,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,4,True
144,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,4,True
145,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,5,2,2,False
146,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,5,2,3,False
147,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,5,2,4,False
148,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,5,3,3,False
149,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,5,3,4,False
150,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,5,4,4,True
151,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,5,2,2,False
152,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,5,2,3,False
153,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,5,2,4,False
154,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,5,3,3,False
155,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,5,3,4,False
156,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,5,4,4,True
157,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,5,2,2,False
158,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,5,2,3,False
159,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,5,2,4,False
160,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,5,3,3,False
161,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,5,3,4,True
162,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,5,4,4,True
163,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,5,2,2,False
164,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,5,2,3,False
165,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,5,2,4,False
166,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,5,3,3,False
167,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,5,3,4,False
168,0.0,0.4,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,5,4,4,True
